object_id,policy,seed,coverage_target,stop_reason,acquired_views,initial_coverage,final_coverage,coverage_auc,coverage_interval_start,coverage_interval_end,num_steps,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms,peak_process_rss_bytes,peak_process_rss_delta_bytes,peak_cuda_allocated_bytes
02691156/16715d886ecf0a97ce2cec85ea6ae00d,vggt,0,vis_a,view_budget_exhausted,10,0.13740721302201397,0.6979902168256187,4.505269908154277,1,10,9,0.74319054889443,9,0.013769849612858228,9,0.4337867155831062,9,2.2993200036580674,907427840,0,
02691156/16715d886ecf0a97ce2cec85ea6ae00d,oracle,0,vis_a,view_budget_exhausted,10,0.13740721302201397,0.7638828096679248,5.849817262570124,1,10,9,0.0,9,1.0,9,1.0,9,0.002410000888630748,907427840,0,
02691156/167250e2014c72dbb87697d3904b168b,random,0,vis_a,view_budget_exhausted,10,0.11972974763032487,0.8260923535498945,6.341270134391665,1,10,9,0.6202978184930132,9,0.08275565963066289,9,0.5202237330281468,9,0.12545299978228286,907497472,0,
02691156/167250e2014c72dbb87697d3904b168b,farthest,0,vis_a,view_budget_exhausted,10,0.11972974763032487,0.8670526708914286,5.98721607333579,1,10,9,0.3111184223289932,9,0.5069781602278709,9,0.81359266051789,9,0.04620300023816526,907501568,0,
02691156/167250e2014c72dbb87697d3904b168b,pun,0,vis_a,view_budget_exhausted,10,0.11972974763032487,0.752415459923963,5.7914764088392525,1,10,9,0.749469068649216,9,-0.15488290209787794,9,0.28245347108410906,9,85.03811700211372,907501568,0,
02691156/167250e2014c72dbb87697d3904b168b,vggt,0,vis_a,view_budget_exhausted,10,0.11972974763032487,0.7858713511873765,5.811792366551616,1,10,9,0.7106531623258471,9,-0.1773868320360895,9,0.3915617249413731,9,2.042551997874398,907501568,0,
02691156/167250e2014c72dbb87697d3904b168b,oracle,0,vis_a,view_budget_exhausted,10,0.11972974763032487,0.8754713368915622,6.693148402104745,1,10,9,0.0,9,1.0,9,1.0,9,0.002710999979171902,907501568,0,
02691156/167740d2a5f5cb6c7f4561609781d8c9,random,0,vis_a,view_budget_exhausted,10,0.06662256831444521,0.8472592078504693,6.119404397359827,1,10,9,0.6527498860528981,9,-0.051641315772555575,9,0.4049624632335912,9,0.0810310011729598,907567104,0,
02691156/167740d2a5f5cb6c7f4561609781d8c9,farthest,0,vis_a,view_budget_exhausted,10,0.06662256831444521,0.8537152696468919,5.912396823960556,1,10,9,0.5137198716707622,9,0.2708321055967497,9,0.6467174973435883,9,0.04729299689643085,907567104,0,
02691156/167740d2a5f5cb6c7f4561609781d8c9,pun,0,vis_a,view_budget_exhausted,10,0.06662256831444521,0.7939116980955521,5.900439888599347,1,10,9,0.73968006045571,9,-0.03870264217063742,9,0.33107887684386117,9,82.35070099908626,907870208,303104,
02691156/167740d2a5f5cb6c7f4561609781d8c9,vggt,0,vis_a,view_budget_exhausted,10,0.06662256831444521,0.8196230705275558,5.393712721976063,1,10,9,0.7026424903156419,9,-0.1898759856772671,9,0.36071177537082355,9,2.1065959954285063,907870208,0,
02691156/167740d2a5f5cb6c7f4561609781d8c9,oracle,0,vis_a,view_budget_exhausted,10,0.06662256831444521,0.863482599733101,6.865877419315711,1,10,9,0.0,9,1.0,9,1.0,9,0.0024090040824376047,907870208,0,
02828884/1b9ddee986099bb78880edc6251fa529,random,0,vis_a,view_budget_exhausted,10,0.17948997164644076,0.9457059819370754,7.132358161023086,1,10,9,0.6604015130731873,9,0.00881214835251187,9,0.43950110346579846,9,0.09476000559516251,907943936,0,
02828884/1b9ddee986099bb78880edc6251fa529,farthest,0,vis_a,view_budget_exhausted,10,0.17948997164644076,0.9481125457984818,7.044106675738196,1,10,9,0.6459739646438956,9,0.1968361511300194,9,0.6057060146381412,9,0.05430599412648007,907943936,0,
02828884/1b9ddee986099bb78880edc6251fa529,pun,0,vis_a,view_budget_exhausted,10,0.17948997164644076,0.9541398134945126,7.619847482656891,1,10,9,0.5713245750922453,9,0.011404491139218043,9,0.6150325643530972,9,61.34154500614386,907943936,0,
02828884/1b9ddee986099bb78880edc6251fa529,vggt,0,vis_a,view_budget_exhausted,10,0.17948997164644076,0.953604940962469,7.200900859481399,1,10,9,0.5697352815977731,9,0.0592273034805248,9,0.4923224875421893,9,2.3060489984345622,907943936,0,
02828884/1b9ddee986099bb78880edc6251fa529,oracle,0,vis_a,view_budget_exhausted,10,0.17948997164644076,0.9783739937244806,7.954400906908175,1,10,9,0.0,9,1.0,9,1.0,9,0.0024129985831677914,907943936,0,
02828884/1bace34d2c1dc49b3b5ee89f1f802f5a,random,0,vis_a,view_budget_exhausted,10,0.32821131666750597,0.9628057650089175,7.338737525956721,1,10,9,0.4393533124533376,9,0.03327053943061307,9,0.5801010661483603,9,0.08234499546233565,908025856,0,
02828884/1bace34d2c1dc49b3b5ee89f1f802f5a,farthest,0,vis_a,view_budget_exhausted,10,0.32821131666750597,0.9632608254170905,7.332557717443369,1,10,9,0.3744233965963773,9,0.49064279120598286,9,0.7460608953487757,9,0.04926600377075374,908029952,0,
02828884/1bace34d2c1dc49b3b5ee89f1f802f5a,pun,0,vis_a,view_budget_exhausted,10,0.32821131666750597,0.952003580590059,7.607104470455504,1,10,9,0.4746258792584172,9,0.1517859620163634,9,0.6026428654561435,9,85.2580360005959,908337152,303104,
